 Transaction ID ,Date of Sale, Client Name  ,Product Group, Item Desc , Qty Sold , Total Sales Value ,Sales Territory 
TXN-218690,10/28/2024,Globex GmbH,Licensing,Product-483,869,"$29,999.50",APAC
TXN-830567,03/20/2024,Globex GmbH,Cloud Infrastructure,Product-153,450,$225.40,NA
TXN-257736,2023.07.18,Stark Industries,,Product-896,646,"28.887,62 €",Global
TXN-802986,25/03/2023,Massive Dynamic,Support,Product-887,869,"$28,255.55",NA
TXN-938964,29/08/2023,massive dynamic,Cloud Infrastructure,Product-100,,"7.861,49 €",NA
TXN-710237,03/08/2024,wayne enterprises,Hardware,Product-562,636,5630.70,APAC
TXN-502489,14.04.2023,Acme Corp,Licensing,Product-994,313,"$1,293.11",EMEA
TXN-262399,,Acme Corp,Training,Product-776,748,,NA
TXN-386542,2024.08.05,Oscorp,Software,Product-138,171,"$46,995.67",NA
TXN-938639,2023.08.16,Stark Industries,,Product-191,20,"-1.209,91 €",LATAM
TXN-547680,10/07/2023,Cyberdyne Systems,Cloud Infrastructure,Product-922,496,"6.704,62 €",
TXN-195125,12/05/2024,Oscorp,Consulting,Product-241,963,"$-16,586.03",NA
TXN-563006,20.07.2023,Umbrella Corp,Training,Product-452,766,3879.52,Global
TXN-587661,05/01/2024,Cyberdyne Systems,,Product-300,356,"$18,914.33",APAC
TXN-448004,08/16/2023,Initech AG,Support,Product-540,861,31429.20,EMEA
TXN-905433,2024-03-02,Acme Corp,,Product-233,122,,
TXN-883288,05/13/2024,Cyberdyne Systems,Support,Product-846,225,27330.01,LATAM
TXN-403855,2023.01.06,Stark Industries,Hardware,Product-456,290,"18.150,13 €",LATAM
TXN-894581,2023.07.22,Stark Industries,Support,Product-712,813,"46.168,59 €",NA
TXN-569206,08/18/2023,Initech AG,Software,Product-196,78,23286.30,APAC
TXN-125016,17.12.2023,Oscorp,Licensing,Product-331,885,"15.772,04 €",Global
TXN-733251,2024-09-08,OSCORP,Hardware,Product-649,871,10642.32,EMEA
TXN-795540,25.03.2024,acme corp,Hardware,Product-770,940,6018.88,LATAM
TXN-293628,2024.09.14,Stark Industries,Licensing,Product-574,629,20915.32,APAC
TXN-150013,05/25/2024,cyberdyne systems,Software,Product-119,531,,NA
TXN-372817,05/20/2024,Umbrella Corp,Support,Product-426,239,13015.99,NA
TXN-657291,2023-11-26,ACME CORP,Licensing,Product-457,251,"$4,916.67",
TXN-204776,2024.05.15,Initech AG,Training,Product-430,331,"20.393,54 €",APAC
TXN-467586,02/04/2024,Globex GmbH,Hardware,Product-786,527,20868.77,APAC
TXN-838330,2024.01.15,Oscorp,Licensing,Product-924,483,"49.750,37 €",EMEA
TXN-990648,2023.12.11,Stark Industries,Support,Product-881,-265,"3.740,59 €",APAC
,,,,,,,
TXN-263935,28.04.2023,SOYLENT CORP,Hardware,Product-962,134,"$29,656.44",APAC
TXN-831759,09.05.2023,Cyberdyne Systems,Software,Product-319,848,,
TXN-538687,11/06/2024,Soylent Corp,Software,Product-311,617,10709.80,LATAM
TXN-880662,12/03/2023,Massive Dynamic,Consulting,Product-510,239,19662.23,Global
TXN-587183,21.04.2023,Wayne Enterprises,Hardware,Product-127,918,"43.191,56 €",EMEA
,,,,,,,
TXN-932087,2024.06.10,Soylent Corp,Hardware,Product-297,982,,NA
TXN-829121,TBD,Initech AG,Cloud Infrastructure,Product-791,204,"8.798,76 €",LATAM
TXN-396522,23/10/2023,Initech AG,Consulting,Product-362,472,3506.89,APAC
TXN-149383,2023-12-16,ACME CORP,Consulting,Product-812,146,"44.063,82 €",Global
TXN-290564,12/17/2023,acme corp,Support,Product-828,299,"$7,439.98",APAC
TXN-511367,,Oscorp,Consulting,Product-637,,,Global
TXN-357320,16/11/2023,Acme Corp,Licensing,Product-126,497,"$10,694.83",LATAM
TXN-614454,25.09.2023,Massive Dynamic,Hardware,Product-746,442,"11.912,59 €",APAC
TXN-929781,2023-10-31,OSCORP,Hardware,Product-745,681,"31.878,78 €",Global
,,,,,,,
TXN-972074,07/08/2024,Initech AG,Hardware,Product-795,817,"$47,403.48",NA
TXN-855560,02/06/2023,Wayne Enterprises,Support,Product-529,-947,"$17,298.45",
TXN-599256,2023.04.09,OSCORP,Licensing,Product-219,849,23416.16,NA
TXN-389280,2024-07-11,Acme Corp,Hardware,Product-110,,"$41,774.15",APAC
TXN-286538,2024.03.02,Cyberdyne Systems,Training,Product-866,76,27205.29,Global
TXN-148117,15.06.2023,Globex gmbh,Support,Product-692,,"$21,270.81",LATAM
TXN-674838,13/12/2023,Stark Industries,,Product-454,762,,
TXN-509026,TBD,Globex GmbH,,Product-303,17,10910.54,EMEA
TXN-912281,2023.03.29,Umbrella Corp,Software,Product-508,870,47786.24,APAC
TXN-107903,2023-10-06,Globex GmbH,Consulting,Product-667,642,,EMEA
TXN-919544,2024.02.01,Soylent Corp,Support,Product-980,218,"33.939,02 €",EMEA
TXN-638629,02/15/2023,Cyberdyne Systems,Support,Product-471,815,-29883.23,NA
TXN-712326,26.03.2023,Globex gmbh,Software,Product-128,252,"$32,465.97",APAC
TXN-339322,20.02.2024,SOYLENT CORP,Training,Product-128,-937,"$33,005.96",EMEA
TXN-571709,08/03/2024,Massive Dynamic,Hardware,Product-127,753,,EMEA
TXN-327773,02/13/2024,Wayne Enterprises,,Product-964,735,"43.025,49 €",
TXN-241855,2024.04.28,Umbrella Corp,Consulting,Product-324,565,1807.03,EMEA
TXN-615531,26/09/2023,Massive Dynamic,Cloud Infrastructure,Product-393,852,"$31,460.69",LATAM
TXN-226697,2024-07-11,umbrella corp,Consulting,Product-665,573,,EMEA
TXN-226697,2024-07-11,umbrella corp,Consulting,Product-665,573,,EMEA
TXN-237469,,Umbrella Corp,,Product-429,306,"42.482,99 €",EMEA
TXN-468719,11.06.2024,Soylent Corp,Training,Product-178,94,4044.92,Global
TXN-106805,24/11/2023,Acme Corp,Cloud Infrastructure,Product-565,439,"18.826,54 €",APAC
TXN-895796,01/18/2023,Stark Industries,Licensing,Product-523,83,48369.35,APAC
TXN-936849,03/08/2023,MASSIVE DYNAMIC,Support,Product-395,403,"13.361,36 €",LATAM
TXN-767632,2023.10.30,Cyberdyne Systems,Licensing,Product-516,865,27892.89,EMEA
TXN-264485,02/01/2024,Acme Corp,Software,Product-441,160,38560.63,EMEA
TXN-849523,25/08/2023,Oscorp,,Product-692,85,14072.64,Global
TXN-717536,13.10.2023,Umbrella Corp,Consulting,Product-711,791,29984.37,LATAM
TXN-283778,08/01/2024,Stark Industries,Hardware,Product-605,47,"$40,081.81",EMEA
TXN-419678,2024.09.08,UMBRELLA CORP,Support,Product-513,668,935.48,NA
TXN-649249,12/23/2023,Soylent Corp,Hardware,Product-717,627,"$36,581.49",APAC
TXN-926690,09/05/2023,Umbrella Corp,Hardware,Product-114,702,14996.12,LATAM
TXN-148009,TBD,Wayne Enterprises,Training,Product-373,593,27849.31,NA
TXN-224829,05/21/2024,Globex GmbH,Cloud Infrastructure,Product-530,879,"7.377,23 €",Global
TXN-834318,2024-05-24,Umbrella Corp,Cloud Infrastructure,Product-819,709,,NA
TXN-596746,2024-02-11,Soylent Corp,Cloud Infrastructure,Product-974,859,"$49,723.52",Global
TXN-240649,TBD,massive dynamic,Hardware,Product-133,971,"-40.715,72 €",EMEA
TXN-973893,,Umbrella Corp,Consulting,Product-383,360,"49.363,85 €",Global
TXN-703735,2024.07.01,Globex GmbH,Licensing,Product-272,791,33583.23,EMEA
TXN-702803,12.06.2024,Acme Corp,Cloud Infrastructure,Product-594,964,7308.94,NA
TXN-496064,2023-09-02,Massive Dynamic,Cloud Infrastructure,Product-675,36,"$44,534.24",LATAM
TXN-705973,2023.12.27,Initech AG,Consulting,Product-302,388,"7.169,27 €",LATAM
TXN-610642,07.01.2024,Cyberdyne Systems,Training,Product-846,444,,Global
TXN-510497,2023-12-09,Stark Industries,Software,Product-421,531,"44.637,03 €",LATAM
TXN-996477,2024.08.21,Initech AG,Software,Product-374,56,"15.966,42 €",APAC
TXN-531126,2024-05-10,Wayne Enterprises,Software,Product-525,650,"$42,854.11",NA
TXN-133382,03.07.2023,Acme Corp,Licensing,Product-993,765,"$10,790.97",NA
TXN-476691,2024-10-13,Massive Dynamic,Licensing,Product-724,563,"$16,107.14",NA
TXN-872272,08/08/2024,Umbrella Corp,,Product-376,817,4408.36,EMEA
,,,,,,,
TXN-937157,2024-02-18,Globex GmbH,Consulting,Product-818,569,$883.90,APAC
TXN-685853,26/09/2023,massive dynamic,Software,Product-103,281,"34.027,78 €",APAC
TXN-489593,07/26/2024,Initech AG,Support,Product-582,576,"$41,540.97",LATAM
TXN-240956,10/07/2024,Stark Industries,Consulting,Product-792,,22965.80,Global
TXN-493539,2024.02.22,Globex GmbH,Software,Product-488,395,24153.37,APAC
TXN-419165,07/13/2023,Massive Dynamic,,Product-800,175,"$9,207.64",APAC
TXN-350918,2023-01-24,Stark Industries,Support,Product-135,391,10065.30,NA
TXN-715678,19.01.2023,wayne enterprises,,Product-125,600,20330.75,APAC
TXN-141112,07/07/2023,Umbrella Corp,Software,Product-829,408,30477.08,EMEA
TXN-105835,2023-10-30,Stark Industries,Training,Product-161,-636,20248.41,APAC
TXN-628610,04/28/2023,Oscorp,Support,Product-154,237,"30.838,27 €",NA
TXN-354067,02/14/2024,Cyberdyne Systems,Training,Product-885,519,"26.725,59 €",
TXN-287759,2023.05.11,INITECH AG,Licensing,Product-780,174,"$14,105.43",LATAM
TXN-289028,2024.11.06,Oscorp,Consulting,Product-612,452,40361.36,APAC
TXN-408705,2023-10-07,Oscorp,Software,Product-532,298,"$9,641.96",LATAM
TXN-584903,2024-06-01,Wayne Enterprises,Consulting,Product-802,218,"4.406,93 €",LATAM
TXN-388639,2023-07-17,Initech AG,Training,Product-212,815,"15.308,43 €",APAC
TXN-101375,2024-01-16,Globex GmbH,Support,Product-629,1,"$-30,855.12",LATAM
,,,,,,,
TXN-234805,2024.09.25,soylent corp,Support,Product-184,596,,Global
TXN-352152,2024.09.19,ACME CORP,Training,Product-247,513,32270.49,Global
TXN-950795,29.09.2023,Stark Industries,Training,Product-222,612,"3.483,17 €",Global
TXN-539343,18/03/2024,WAYNE ENTERPRISES,Cloud Infrastructure,Product-846,33,"$35,381.70",Global
TXN-657737,2024.03.19,Wayne Enterprises,Licensing,Product-161,459,"11.040,06 €",APAC
TXN-533394,03/03/2023,Oscorp,Cloud Infrastructure,Product-750,815,"16.189,07 €",APAC
TXN-639682,TBD,Umbrella Corp,Hardware,Product-807,401,49591.88,EMEA
TXN-181856,2024-05-02,GLOBEX GMBH,Training,Product-686,148,"6.970,43 €",APAC
TXN-545231,,Soylent Corp,Hardware,Product-321,522,29147.98,LATAM
TXN-945769,2023.11.12,Oscorp,,Product-196,659,"26.537,39 €",APAC
TXN-701423,12/05/2023,Soylent Corp,Cloud Infrastructure,Product-235,60,"18.213,58 €",LATAM
TXN-792470,02/18/2023,stark industries,Support,Product-418,94,"$7,929.05",LATAM
TXN-113734,08/04/2023,Oscorp,Support,Product-861,588,7379.61,EMEA
TXN-220663,2023.07.05,Cyberdyne Systems,Consulting,Product-154,763,"20.360,87 €",EMEA
TXN-343817,15/04/2024,Globex gmbh,Software,Product-141,121,"782,46 €",NA
TXN-195875,30.10.2023,Umbrella Corp,Licensing,Product-437,67,,Global
TXN-902314,2023.07.21,Soylent Corp,Software,Product-437,929,"40.671,48 €",EMEA
TXN-447042,2024.09.06,Acme Corp,Consulting,Product-335,200,"43.483,40 €",APAC
TXN-699226,2024-08-22,Oscorp,Licensing,Product-235,3,"36.263,79 €",APAC
TXN-274882,28/04/2024,Initech AG,Cloud Infrastructure,Product-688,226,"$37,006.85",APAC
TXN-191593,2023-09-26,Stark Industries,Support,Product-125,-475,7781.98,Global
TXN-213689,2024-03-24,Wayne Enterprises,,Product-101,656,"28.781,57 €",Global
TXN-382408,08/30/2024,ACME CORP,Consulting,Product-856,-627,"$11,621.21",Global
TXN-271727,2024.08.21,Wayne Enterprises,Consulting,Product-825,232,"$36,116.16",APAC
TXN-113828,10/30/2023,Initech AG,Software,Product-747,899,11213.32,EMEA
TXN-260626,2023.07.21,Soylent Corp,Software,Product-542,,"$14,268.14",NA
TXN-312877,12.02.2023,soylent corp,Hardware,Product-218,-30,"1.188,43 €",LATAM
TXN-234148,2023-07-27,Massive Dynamic,Support,Product-402,451,"$48,869.29",NA
TXN-415357,2023-06-22,Globex GmbH,,Product-553,254,"$31,786.42",APAC
TXN-708303,2024-09-14,Oscorp,Licensing,Product-704,715,"$27,495.89",NA
TXN-635214,2024.08.16,Umbrella Corp,Support,Product-120,198,,LATAM
TXN-995476,,INITECH AG,Licensing,Product-134,769,"$24,806.19",EMEA
TXN-817824,03.05.2023,Soylent Corp,Licensing,Product-830,14,"40.372,46 €",Global
TXN-968427,2024.02.20,Cyberdyne Systems,,Product-749,586,1290.35,LATAM
TXN-900097,2024-08-17,Globex GmbH,Hardware,Product-697,536,"$49,900.73",NA
TXN-932266,20/04/2023,ACME CORP,Licensing,Product-722,525,,LATAM
TXN-554801,2023-03-21,ACME CORP,,Product-188,272,1512.14,EMEA
TXN-415373,2023.11.07,SOYLENT CORP,Licensing,Product-113,752,3794.70,APAC
TXN-295433,TBD,Initech AG,Support,Product-246,126,36304.37,APAC
TXN-732205,2023-11-18,stark industries,Licensing,Product-765,348,33965.19,EMEA
TXN-769419,2024-05-07,stark industries,Training,Product-187,273,"$36,968.12",
TXN-626707,07/07/2024,Stark Industries,Cloud Infrastructure,Product-324,-495,26747.00,EMEA
TXN-854025,2023.03.05,cyberdyne systems,Hardware,Product-895,56,"$23,466.34",NA
TXN-251003,2023-08-25,Acme Corp,Software,Product-406,,"7.505,75 €",Global
,,,,,,,
TXN-973867,07.03.2024,Wayne Enterprises,Cloud Infrastructure,Product-226,554,"$11,043.58",LATAM
TXN-278364,2024-09-02,Acme Corp,Support,Product-144,384,4713.98,NA
TXN-171887,2024.03.25,Globex GmbH,Support,Product-969,362,"8.683,35 €",NA
TXN-992237,28/08/2024,Oscorp,Cloud Infrastructure,Product-505,39,"39.126,82 €",NA
TXN-828122,26.01.2024,Initech AG,Software,Product-249,944,"6.406,38 €",Global
TXN-888555,19/08/2023,Acme Corp,,Product-521,709,"37.604,89 €",LATAM
TXN-954907,01/22/2024,massive dynamic,Consulting,Product-937,713,28616.96,Global
TXN-992425,13/11/2024,STARK INDUSTRIES,Software,Product-414,-948,,NA
TXN-154250,05/01/2024,Umbrella Corp,Consulting,Product-423,-716,"$28,325.91",Global
TXN-649810,02/15/2023,Massive Dynamic,Training,Product-475,966,"27.288,41 €",LATAM
TXN-657189,2023.11.16,Acme Corp,Training,Product-205,N/A,"34.223,14 €",LATAM
TXN-199423,21.01.2023,wayne enterprises,Hardware,Product-965,364,,EMEA
TXN-985466,2024-09-25,STARK INDUSTRIES,Cloud Infrastructure,Product-393,236,31604.63,NA
TXN-325333,02/02/2024,Soylent Corp,Support,Product-871,221,44786.63,APAC
TXN-851623,09/18/2024,Oscorp,Hardware,Product-317,,"34.527,76 €",LATAM
TXN-655182,2024-02-29,Oscorp,,Product-528,687,40347.96,NA
TXN-655182,2024-02-29,Oscorp,,Product-528,687,40347.96,NA
TXN-850294,TBD,Soylent Corp,Training,Product-200,73,"7.369,32 €",NA
TXN-114633,2023-09-16,massive dynamic,,Product-655,67,"46.322,18 €",NA
TXN-408635,12.06.2023,Globex GmbH,Hardware,Product-967,177,"$46,563.15",APAC
TXN-408635,12.06.2023,Globex GmbH,Hardware,Product-967,177,"$46,563.15",APAC
TXN-685826,2023.03.31,Globex gmbh,Training,Product-507,805,"$28,532.65",Global
TXN-618572,,Massive Dynamic,Licensing,Product-754,,"17.032,26 €",Global
TXN-718018,08/07/2024,WAYNE ENTERPRISES,Consulting,Product-669,415,"$36,723.83",APAC
TXN-681968,2023-10-25,GLOBEX GMBH,Consulting,Product-856,938,,NA
TXN-485438,02/04/2023,Cyberdyne Systems,Consulting,Product-608,325,"$30,648.57",APAC
TXN-954188,11.06.2023,Umbrella Corp,Consulting,Product-587,337,"$9,133.32",Global
TXN-501897,,Globex GmbH,Training,Product-238,787,35387.94,LATAM
TXN-886290,06.06.2023,Stark Industries,Training,Product-520,467,"$18,835.42",APAC
TXN-676792,08.02.2023,Massive Dynamic,Support,Product-953,999,"$29,394.55",APAC
TXN-511747,2024.09.03,Massive Dynamic,Software,Product-360,319,"6.031,18 €",NA
TXN-161271,08/21/2024,Acme Corp,Hardware,Product-679,-56,"$32,449.31",Global
TXN-788350,14.04.2023,Acme Corp,Software,Product-259,431,16847.45,APAC
TXN-669932,29.01.2023,Umbrella Corp,Training,Product-128,321,"35.038,10 €",Global
TXN-309322,2023-08-13,Globex GmbH,Training,Product-252,59,$238.06,NA
TXN-498197,02/02/2023,Oscorp,Licensing,Product-288,120,28244.08,
TXN-835729,24/12/2023,cyberdyne systems,Support,Product-707,-653,"$17,917.25",LATAM
TXN-700393,18/12/2023,Wayne Enterprises,Licensing,Product-589,237,"29.450,79 €",APAC
TXN-102832,20/09/2023,Umbrella Corp,Software,Product-627,646,"$12,750.52",EMEA
TXN-435401,07/26/2024,Cyberdyne Systems,Support,Product-945,47,"$22,575.33",EMEA
TXN-567564,2024.10.24,Globex GmbH,Software,Product-790,600,"33.310,01 €",APAC
TXN-311067,09/06/2023,Massive Dynamic,Licensing,Product-694,885,"21.413,71 €",NA
TXN-465233,13.07.2024,Umbrella Corp,Software,Product-658,N/A,11745.52,Global
TXN-834786,04.11.2023,Initech AG,Support,Product-799,101,-43558.90,Global
TXN-197075,2024.07.31,ACME CORP,,Product-431,345,"$46,855.20",APAC
TXN-363599,2024-09-03,SOYLENT CORP,Software,Product-114,953,"$14,427.15",EMEA
TXN-165929,22/02/2023,Oscorp,Cloud Infrastructure,Product-414,219,"27.650,63 €",NA
TXN-624295,2024-08-14,Wayne Enterprises,Support,Product-219,-16,"25.394,58 €",LATAM
TXN-899269,2024.02.13,Umbrella Corp,Training,Product-920,932,"39.564,10 €",APAC
TXN-282946,,Globex GmbH,Hardware,Product-286,810,18890.01,NA
TXN-325711,09/02/2023,Soylent Corp,Support,Product-286,665,,APAC
TXN-273494,TBD,Initech AG,Training,Product-261,244,39968.20,Global
TXN-250085,07.02.2024,Umbrella Corp,Cloud Infrastructure,Product-803,611,49434.13,NA
TXN-798348,2023-06-07,Massive Dynamic,Cloud Infrastructure,Product-767,775,"$40,783.14",EMEA
TXN-837226,27/05/2024,Umbrella Corp,Hardware,Product-900,249,,LATAM
TXN-943871,2024.08.22,Massive Dynamic,,Product-566,478,9570.69,NA
TXN-902069,2024.11.26,Globex gmbh,Support,Product-607,316,6242.46,Global
TXN-264443,06.01.2024,Stark Industries,Software,Product-299,,"4.733,16 €",
TXN-191495,05/07/2023,WAYNE ENTERPRISES,Support,Product-547,988,37758.32,LATAM
TXN-836446,2024-08-13,Initech AG,Software,Product-106,805,"$33,200.34",NA
TXN-623942,,Stark Industries,Hardware,Product-309,194,"17.545,87 €",Global
TXN-930251,22.07.2024,Stark Industries,Support,Product-486,204,"19.939,75 €",
TXN-576076,20.11.2023,Globex GmbH,Hardware,Product-724,444,29850.10,NA
TXN-816277,01/02/2023,Globex GmbH,Training,Product-117,360,$87.19,NA
TXN-391108,28/11/2023,UMBRELLA CORP,Consulting,Product-843,915,7545.53,Global
TXN-328950,05/09/2024,Wayne Enterprises,Support,Product-513,243,"$30,222.64",NA
TXN-612942,08/24/2023,globex gmbh,Hardware,Product-963,577,15231.03,EMEA
TXN-682759,06/08/2023,Wayne Enterprises,Cloud Infrastructure,Product-198,416,,LATAM
TXN-517479,2023-07-19,Wayne Enterprises,Cloud Infrastructure,Product-103,279,"$13,717.12",Global
TXN-790148,,Oscorp,Licensing,Product-796,282,30192.16,LATAM
TXN-928101,02/10/2023,Acme Corp,Licensing,Product-955,670,36971.34,EMEA
TXN-854652,2024.09.01,Stark Industries,Support,Product-942,85,22852.17,APAC
TXN-689532,03.09.2023,Stark Industries,Cloud Infrastructure,Product-305,329,,Global
TXN-842544,2023-10-30,Oscorp,Licensing,Product-999,100,11435.74,LATAM
TXN-583971,30/03/2024,Soylent Corp,,Product-347,514,,Global
TXN-317613,2023.04.01,Umbrella Corp,Consulting,Product-605,798,"$45,016.90",NA
TXN-841164,2024.05.07,Globex GmbH,Training,Product-589,676,"$6,580.72",
TXN-629226,2023-02-20,Cyberdyne Systems,Software,Product-649,283,"-2.288,29 €",EMEA
TXN-419459,03/11/2024,Acme Corp,Consulting,Product-712,979,"7.890,13 €",LATAM
TXN-511894,22.05.2024,Stark Industries,Software,Product-172,6,"$33,055.59",EMEA
TXN-597941,11/02/2023,Wayne Enterprises,Support,Product-813,402,"$13,990.79",LATAM
TXN-802307,07/28/2023,Massive Dynamic,Training,Product-944,917,,Global
TXN-426349,TBD,Stark Industries,,Product-936,443,"35.927,19 €",Global
TXN-119702,22.01.2024,Oscorp,Support,Product-270,915,17155.96,LATAM
TXN-828918,2023.08.21,INITECH AG,Support,Product-116,410,"16.272,98 €",NA
TXN-441989,2023.04.11,Umbrella Corp,Consulting,Product-134,636,"$27,238.58",NA
TXN-994758,,soylent corp,Support,Product-354,798,"37.702,55 €",NA
TXN-849454,2023-02-03,Initech AG,Hardware,Product-756,755,30371.50,Global
TXN-188934,,Massive Dynamic,Hardware,Product-807,635,"$30,203.75",EMEA
TXN-497438,10.08.2023,Massive Dynamic,Software,Product-595,323,,NA
TXN-209200,06/24/2023,Initech ag,Support,Product-951,255,46141.18,Global
TXN-681535,20.11.2024,Wayne Enterprises,Consulting,Product-503,81,"3.566,45 €",NA
TXN-329140,20/05/2024,ACME CORP,Support,Product-475,N/A,"$25,065.87",EMEA
,,,,,,,
TXN-250118,02/08/2024,Wayne Enterprises,Support,Product-563,666,"$8,242.18",EMEA
TXN-714087,,OSCORP,Cloud Infrastructure,Product-628,857,,NA
TXN-551099,2023.03.06,Soylent Corp,,Product-326,560,"19.326,57 €",LATAM
TXN-437945,18.03.2023,GLOBEX GMBH,Hardware,Product-923,807,15380.04,APAC
TXN-362974,16/02/2023,Acme Corp,Support,Product-445,421,6948.08,EMEA
TXN-115961,24.04.2024,Acme Corp,Consulting,Product-462,64,"39.202,40 €",
TXN-644315,2024-01-25,Acme Corp,Licensing,Product-517,188,,LATAM
TXN-275273,07.10.2023,Soylent Corp,Consulting,Product-588,568,"5.974,59 €",EMEA
TXN-196696,2023.12.27,oscorp,Cloud Infrastructure,Product-695,485,"14.600,95 €",EMEA
TXN-679927,08/07/2024,Initech AG,Cloud Infrastructure,Product-222,938,"$9,582.45",
TXN-816122,02/08/2023,Oscorp,Cloud Infrastructure,Product-269,,"46.312,34 €",APAC
TXN-686310,22/01/2023,Stark Industries,Cloud Infrastructure,Product-356,1000,20347.89,APAC
TXN-455658,28/01/2024,Initech AG,Training,Product-172,876,11383.67,EMEA
TXN-917198,10/03/2024,Oscorp,Consulting,Product-564,-461,"$2,471.89",APAC
TXN-909410,31.03.2023,Acme Corp,Training,Product-104,930,29783.46,APAC
TXN-193554,04/10/2023,Oscorp,Software,Product-398,983,"22.999,48 €",LATAM
TXN-227942,2023.04.27,initech ag,Licensing,Product-978,637,,LATAM
TXN-797812,08/12/2023,Soylent Corp,Licensing,Product-746,646,10766.12,APAC
TXN-797812,08/12/2023,Soylent Corp,Licensing,Product-746,646,10766.12,APAC
TXN-781115,2024-04-27,INITECH AG,Cloud Infrastructure,Product-943,634,9025.27,LATAM
